star,comment
3.75,null
3.0,null
3.25,null
4.5,null
2.5,"Very herbal, grassy, pleated. Not a huge fan."
null,null
2.75,null
null,Dramfest 2020.
2.25,Smooth with a very mild moth feel. The nose and taste are less pronounced than I had hoped
4.0,Peat but more subtle and bright and mid taste than laphroaig
4.25,Sweet then peated
4.0,null
4.5,null
1.75,"Nosing: lightly peated sweetness

Flavour: very peppery and young whisky notes. But complexness in the whisky and it hits all notes of spicy, lightly salty, sweet, 

Finish: light peatiness"
null,"If you like Islay style, Talisker Storm, something like that, this smoky drink is for you. Not me."
