star,comment
3.0,null
3.5,A little smoky and mild aftertaste.
2.5,null
4.0,null
3.0,"Smooth, notes of plum, slighly sweet. Mild aftertaste. nothing special, but a great effort from Finland!"
3.25,Very smoky. A little harsh.
