star,comment
3.0,null
4.0,"This is a tricky one. Nose is not overpowering but the flavor is there. Just as you think it's going to hit you hard it mellows out to some nice, possable, vanilla and oak flavers."
3.25,null
4.0,Served chilled and neat. A great smooth sipping bourbon.
3.0,null
3.0,null
3.0,null
5.0,null
3.0,A little hot (needs ice) ...  not getting the vanilla until the ice was added...
1.0,null
5.0,Butterscotch. Best whiskey under $50.
4.0,null
5.0,null
5.0,null
3.25,"Sweet, too upfront with vanilla for me.  Nice looking packaging.  Probably best used for cocktails."
4.5,Butterscotch. Strong butterscotch. Excellent dessert Bourbon Whiskey. Short sweet finish
2.75,null
3.0,null
3.25,null
3.5,null
