star,comment
2.5,Little flavor profile
3.5,null
3.25,null
2.25,"Lots of fruit on the nose, but tons of young spirit on the palate. Once aged, this is a much better dram."
1.0,null
3.0,White Dog available at the distillery in Baltimore.
