star,comment
3.0,"LE 2018
버번+아메리칸 화이트 오크 (첫통)
향 : 
맛 : 버번통, 
48도"
5.0,"Tried this in a flight with 6 half ounce pours. Others in flight were Hakushu 18, Yamazaki 18, Hibiki 21, Ichiro Port Pipe, and Yoichi 20. This was best of the night with notes of vanilla, caramel, chocolate, nutty 
marzipan, spices, strawberries, orange, and a creamy mouthfeel."
