star,comment
3.5,"Nose of dark cherry, caramel, oats. Rich, deep and warm on the palate with hints of raisin, maple and has a long finish. Really good with almonds."
4.75,"Starts with coffee, and then continues with an apple. Amazing taste and aroma"
