star,comment
4.25,Tastes of apple and pear. Cedar beach logs on a high tide.  Peat smoke.
3.75,null
3.5,null
2.0,null
3.25,"It's quite boozy, not that easy to drink, hints of smokiness but not that interesting. Nose is quite amazing though"
3.25,null
4.0,null
4.25,"Beautiful Highland Park. Light friendly heathery, wooden or forest smoke, vanilla and soft baked fruit, very mild coffee. Richer than HP12, round, smoke, subtle and integrated. Super great!"
3.75,Baked fruit notes with burnt pie crust leads to vanilla and oak spice.
3.75,null
4.75,"Sharp, smokey, caramel. Very good."
4.0,"★★★★
On n'est pas loin du Dark Origin!
Il y a maintenant des années que je n'ai pas dégusté le Dark Origin, un whisky d'exception qui ne se fait plus. Je désirais de tout mon coeur que cette dernière version de la trilogie Viking Legend vienne remplir ce canyon laissé par son petit frère. On n’est vraiment pas moins, mais il en manque un peu. Ça va dépendre du prix de vente si je cours m'en acheter une bouteille."
4.5,Great on the nose. Sweetness with pear and a touch of smoke. Definitely one of my new favourites for aroma. Taste is a bit stronger alcohol wise but with sweetness and a touch of salt and smoke. Overall a great whiskey
null,null
4.0,null
3.5,"Pear on the nose. Fruity, but a hint of smoke on the palate. A surprisingly sweet finish"
4.0,null
