star,comment
3.75,Not for me as I’m not much for bitter spirits and the namesake Wormwood adds a decidedly bitter edge to this rye. But it is an excellent spirit. Give it a try if a bitter rye sounds appealing.
3.0,Funny after taste
5.0,null
