star,comment
3.0,null
2.5,null
3.0,null
2.0,null
5.0,"Great scotch. This may be a hot take, but it’s better than my laphroaig 10."
3.75,"Nose: peat, honey, smoked bacon
Taste: peat, bacon, sour/sweet."
3.75,"Smoother than I expected. Not as peaty as I would like, but this is only my second scotch taste, so take this review with a grain of salt. :-P"
5.0,Smokey and oakey with a hint of pine.
3.0,null
3.0,null
3.0,null
3.0,"Not a bad malt but definite room for improvement.  Some peat and salt is in there, but there's also a couple of prominent sour notes that don't really work for me."
null,"Acording to Whisky Advocate, this scotch MAY emante from Ardbeg."
null,Very strong peat
2.0,null
3.0,null
3.0,"Peat smoke dominates the nose and palate, with a pleasant saltiness in the background. Very affordable for a 14 year Islay."
4.0,null
3.0,null
4.0,Smoky and sweet
3.0,null
5.0,"Very similar to Ardmore Legacy, super wood"
4.0,null
4.0,null
4.0,Low brine. Lots of vanilla and smoke.
4.5,"Peted but light, no iodine, very good."
3.0,"Smokey, oily, full flavor for the price."
1.0,null
3.5,null
4.0,null
4.0,Conventional smoke and peat. Smooth drink with mild finish.
