star,comment
4.0,null
4.0,Liked this a lot. Solid taste of pumpernickel though a tad astringent on the nose. A really solid rye whiskey
4.5,null
3.5,Batch No. 3
3.5,Strong pepper finish
3.0,"Smoked meat, jerky aroma. Light cherry notes. Buttery mouthfeel, strong black pepper or chili finish. Stays with you a very long time."
4.0,null
4.0,Dope ✌🏼
3.25,"Sweet, nutty, fruity nose"
4.25,"This is really good. Nice cereal note upfront, with an earthy  undertone. You then move to maple, mint and fresh cut grass notes. Finish is big with cinnamon, and nutmeg. Really nice pour."
4.25,null
