star,comment
3.0,null
3.0,"Nose: Yeast, toasted barley.

Palate: Very honeyed and floral, with wood spices on the back of the palate. 

Body and finish: Full and heavy, with a long finish - the ABV really does this whisky justice."
4.0,null
3.5,null
4.5,null
5.0,null
4.0,"“There is a special place in hell reserved for people who waste good scotch, but I must say, damn good scotch sir.”
-LT Archie Hitchcock"
4.0,null
5.0,"Tried this at the whisky extravaganza. Great stuff. Fruity, spicy, woody, and has notes of caramel. Very balanced."
5.0,null
5.0,Peaty. Not too smooth
5.0,null
3.25,null
3.5,Let og elegant
null,null
3.5,null
3.5,null
4.5,null
3.5,null
2.75,null
4.0,null
2.5,null
4.0,null
3.75,null
3.5,null
4.5,null
null,null
2.75,null
3.5,Strong with a nice finish.  Not very sweet.
3.75,null
3.0,null
3.75,null
